text,author,title
"ὣς ἔφατʼ, οὐδʼ ἄρα πατρὸς ἀνηκούστησεν Ἀπόλλων,",Homer,Iliad
βῆ δὲ κατʼ Ἰδαίων ὀρέων ἴρηκι ἐοικὼς,Homer,Iliad
"ὠκέϊ φασσοφόνῳ, ὅς τʼ ὤκιστος πετεηνῶν.",Homer,Iliad
εὗρʼ υἱὸν Πριάμοιο δαΐφρονος Ἕκτορα δῖον,Homer,Iliad
"ἥμενον, οὐδʼ ἔτι κεῖτο, νέον δʼ ἐσαγείρετο θυμόν,",Homer,Iliad
ἀμφὶ ἓ γιγνώσκων ἑτάρους· ἀτὰρ ἆσθμα καὶ ἱδρὼς,Homer,Iliad
"παύετʼ, ἐπεί μιν ἔγειρε Διὸς νόος αἰγιόχοιο.",Homer,Iliad
ἀγχοῦ δʼ ἱστάμενος προσέφη ἑκάεργος Ἀπόλλων·,Homer,Iliad
"Ἕκτορ υἱὲ Πριάμοιο, τί ἢ δὲ σὺ νόσφιν ἀπʼ ἄλλων",Homer,Iliad
ἧσʼ ὀλιγηπελέων; ἦ πού τί σε κῆδος ἱκάνει;,Homer,Iliad
τὸν δʼ ὀλιγοδρανέων προσέφη κορυθαίολος Ἕκτωρ·,Homer,Iliad
τίς δὲ σύ ἐσσι φέριστε θεῶν ὅς μʼ εἴρεαι ἄντην;,Homer,Iliad
οὐκ ἀΐεις ὅ με νηυσὶν ἔπι πρυμνῇσιν Ἀχαιῶν,Homer,Iliad
οὓς ἑτάρους ὀλέκοντα βοὴν ἀγαθὸς βάλεν Αἴας,Homer,Iliad
"χερμαδίῳ πρὸς στῆθος, ἔπαυσε δὲ θούριδος ἀλκῆς;",Homer,Iliad
καὶ δὴ ἔγωγʼ ἐφάμην νέκυας καὶ δῶμʼ Ἀΐδαο,Homer,Iliad
"ἤματι τῷδʼ ἵξεσθαι, ἐπεὶ φίλον ἄϊον ἦτορ.",Homer,Iliad
τὸν δʼ αὖτε προσέειπεν ἄναξ ἑκάεργος Ἀπόλλων·,Homer,Iliad
θάρσει νῦν· τοῖόν τοι ἀοσσητῆρα Κρονίων,Homer,Iliad
ἐξ Ἴδης προέηκε παρεστάμεναι καὶ ἀμύνειν,Homer,Iliad
"Φοῖβον Ἀπόλλωνα χρυσάορον, ὅς σε πάρος περ",Homer,Iliad
"ῥύομʼ, ὁμῶς αὐτόν τε καὶ αἰπεινὸν πτολίεθρον.",Homer,Iliad
ἀλλʼ ἄγε νῦν ἱππεῦσιν ἐπότρυνον πολέεσσι,Homer,Iliad
νηυσὶν ἔπι γλαφυρῇσιν ἐλαυνέμεν ὠκέας ἵππους·,Homer,Iliad
αὐτὰρ ἐγὼ προπάροιθε κιὼν ἵπποισι κέλευθον,Homer,Iliad
"πᾶσαν λειανέω, τρέψω δʼ ἥρωας Ἀχαιούς.",Homer,Iliad
ὣς εἰπὼν ἔμπνευσε μένος μέγα ποιμένι λαῶν.,Homer,Iliad
ὡς δʼ ὅτε τις στατὸς ἵππος ἀκοστήσας ἐπὶ φάτνῃ,Homer,Iliad
δεσμὸν ἀπορρήξας θείῃ πεδίοιο κροαίνων,Homer,Iliad
εἰωθὼς λούεσθαι ἐϋρρεῖος ποταμοῖο,Homer,Iliad
"κυδιόων· ὑψοῦ δὲ κάρη ἔχει, ἀμφὶ δὲ χαῖται",Homer,Iliad
ὤμοις ἀΐσσονται· ὃ δʼ ἀγλαΐηφι πεποιθὼς,Homer,Iliad
ῥίμφά ἑ γοῦνα φέρει μετά τʼ ἤθεα καὶ νομὸν ἵππων·,Homer,Iliad
ὣς Ἕκτωρ λαιψηρὰ πόδας καὶ γούνατʼ ἐνώμα,Homer,Iliad
"ὀτρύνων ἱππῆας, ἐπεὶ θεοῦ ἔκλυεν αὐδήν.",Homer,Iliad
οἳ δʼ ὥς τʼ ἢ ἔλαφον κεραὸν ἢ ἄγριον αἶγα,Homer,Iliad
ἐσσεύαντο κύνες τε καὶ ἀνέρες ἀγροιῶται·,Homer,Iliad
τὸν μέν τʼ ἠλίβατος πέτρη καὶ δάσκιος ὕλη,Homer,Iliad
"εἰρύσατʼ, οὐδʼ ἄρα τέ σφι κιχήμεναι αἴσιμον ἦεν·",Homer,Iliad
τῶν δέ θʼ ὑπὸ ἰαχῆς ἐφάνη λὶς ἠϋγένειος,Homer,Iliad
"εἰς ὁδόν, αἶψα δὲ πάντας ἀπέτραπε καὶ μεμαῶτας·",Homer,Iliad
ὣς Δαναοὶ εἷος μὲν ὁμιλαδὸν αἰὲν ἕποντο,Homer,Iliad
νύσσοντες ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισιν·,Homer,Iliad
αὐτὰρ ἐπεὶ ἴδον Ἕκτορʼ ἐποιχόμενον στίχας ἀνδρῶν,Homer,Iliad
"τάρβησαν, πᾶσιν δὲ παραὶ ποσὶ κάππεσε θυμός.",Homer,Iliad
"τοῖσι δʼ ἔπειτʼ ἀγόρευε Θόας Ἀνδραίμονος υἱός,",Homer,Iliad
Αἰτωλῶν ὄχʼ ἄριστος ἐπιστάμενος μὲν ἄκοντι,Homer,Iliad
ἐσθλὸς δʼ ἐν σταδίῃ· ἀγορῇ δέ ἑ παῦροι Ἀχαιῶν,Homer,Iliad
"νίκων, ὁππότε κοῦροι ἐρίσσειαν περὶ μύθων·",Homer,Iliad
ὅ σφιν ἐϋφρονέων ἀγορήσατο καὶ μετέειπεν·,Homer,Iliad
"ὢ πόποι ἦ μέγα θαῦμα τόδʼ ὀφθαλμοῖσιν ὁρῶμαι,",Homer,Iliad
οἷον δʼ αὖτʼ ἐξαῦτις ἀνέστη κῆρας ἀλύξας,Homer,Iliad
Ἕκτωρ· ἦ θήν μιν μάλα ἔλπετο θυμὸς ἑκάστου,Homer,Iliad
χερσὶν ὑπʼ Αἴαντος θανέειν Τελαμωνιάδαο.,Homer,Iliad
ἀλλά τις αὖτε θεῶν ἐρρύσατο καὶ ἐσάωσεν,Homer,Iliad
"Ἕκτορʼ, ὃ δὴ πολλῶν Δαναῶν ὑπὸ γούνατʼ ἔλυσεν,",Homer,Iliad
ὡς καὶ νῦν ἔσσεσθαι ὀΐομαι· οὐ γὰρ ἄτερ γε,Homer,Iliad
Ζηνὸς ἐριγδούπου πρόμος ἵσταται ὧδε μενοινῶν.,Homer,Iliad
ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼν εἴπω πειθώμεθα πάντες.,Homer,Iliad
πληθὺν μὲν ποτὶ νῆας ἀνώξομεν ἀπονέεσθαι·,Homer,Iliad
"αὐτοὶ δʼ, ὅσσοι ἄριστοι ἐνὶ στρατῷ εὐχόμεθʼ εἶναι,",Homer,Iliad
"στήομεν, εἴ κεν πρῶτον ἐρύξομεν ἀντιάσαντες",Homer,Iliad
δούρατʼ ἀνασχόμενοι· τὸν δʼ οἴω καὶ μεμαῶτα,Homer,Iliad
θυμῷ δείσεσθαι Δαναῶν καταδῦναι ὅμιλον.,Homer,Iliad
"ὣς ἔφαθʼ, οἳ δʼ ἄρα τοῦ μάλα μὲν κλύον ἠδὲ πίθοντο·",Homer,Iliad
οἳ μὲν ἄρʼ ἀμφʼ Αἴαντα καὶ Ἰδομενῆα ἄνακτα,Homer,Iliad
Τεῦκρον Μηριόνην τε Μέγην τʼ ἀτάλαντον Ἄρηϊ,Homer,Iliad
ὑσμίνην ἤρτυνον ἀριστῆας καλέσαντες,Homer,Iliad
Ἕκτορι καὶ Τρώεσσιν ἐναντίον· αὐτὰρ ὀπίσσω,Homer,Iliad
ἣ πληθὺς ἐπὶ νῆας Ἀχαιῶν ἀπονέοντο.,Homer,Iliad
"Τρῶες δὲ προὔτυψαν ἀολλέες, ἦρχε δʼ ἄρʼ Ἕκτωρ",Homer,Iliad
μακρὰ βιβάς· πρόσθεν δὲ κίʼ αὐτοῦ Φοῖβος Ἀπόλλων,Homer,Iliad
"εἱμένος ὤμοιιν νεφέλην, ἔχε δʼ αἰγίδα θοῦριν",Homer,Iliad
"δεινὴν ἀμφιδάσειαν ἀριπρεπέʼ, ἣν ἄρα χαλκεὺς",Homer,Iliad
Ἥφαιστος Διὶ δῶκε φορήμεναι ἐς φόβον ἀνδρῶν·,Homer,Iliad
τὴν ἄρʼ ὅ γʼ ἐν χείρεσσιν ἔχων ἡγήσατο λαῶν.,Homer,Iliad
"Ἀργεῖοι δʼ ὑπέμειναν ἀολλέες, ὦρτο δʼ ἀϋτὴ",Homer,Iliad
"ὀξεῖʼ ἀμφοτέρωθεν, ἀπὸ νευρῆφι δʼ ὀϊστοὶ",Homer,Iliad
θρῷσκον· πολλὰ δὲ δοῦρα θρασειάων ἀπὸ χειρῶν,Homer,Iliad
"ἄλλα μὲν ἐν χροῒ πήγνυτʼ ἀρηϊθόων αἰζηῶν,",Homer,Iliad
πολλὰ δὲ καὶ μεσσηγὺ πάρος χρόα λευκὸν ἐπαυρεῖν,Homer,Iliad
ἐν γαίῃ ἵσταντο λιλαιόμενα χροὸς ἆσαι.,Homer,Iliad
"ὄφρα μὲν αἰγίδα χερσὶν ἔχʼ ἀτρέμα Φοῖβος Ἀπόλλων,",Homer,Iliad
"τόφρα μάλʼ ἀμφοτέρων βέλεʼ ἥπτετο, πῖπτε δὲ λαός.",Homer,Iliad
αὐτὰρ ἐπεὶ κατʼ ἐνῶπα ἰδὼν Δαναῶν ταχυπώλων,Homer,Iliad
"σεῖσʼ, ἐπὶ δʼ αὐτὸς ἄϋσε μάλα μέγα, τοῖσι δὲ θυμὸν",Homer,Iliad
"ἐν στήθεσσιν ἔθελξε, λάθοντο δὲ θούριδος ἀλκῆς.",Homer,Iliad
οἳ δʼ ὥς τʼ ἠὲ βοῶν ἀγέλην ἢ πῶϋ μέγʼ οἰῶν,Homer,Iliad
θῆρε δύω κλονέωσι μελαίνης νυκτὸς ἀμολγῷ,Homer,Iliad
"ἐλθόντʼ ἐξαπίνης σημάντορος οὐ παρεόντος,",Homer,Iliad
ὣς ἐφόβηθεν Ἀχαιοὶ ἀνάλκιδες· ἐν γὰρ Ἀπόλλων,Homer,Iliad
"ἧκε φόβον, Τρωσὶν δὲ καὶ Ἕκτορι κῦδος ὄπαζεν.",Homer,Iliad
ἔνθα δʼ ἀνὴρ ἕλεν ἄνδρα κεδασθείσης ὑσμίνης.,Homer,Iliad
"Ἕκτωρ μὲν Στιχίον τε καὶ Ἀρκεσίλαον ἔπεφνε,",Homer,Iliad
"τὸν μὲν Βοιωτῶν ἡγήτορα χαλκοχιτώνων,",Homer,Iliad
τὸν δὲ Μενεσθῆος μεγαθύμου πιστὸν ἑταῖρον·,Homer,Iliad
Αἰνείας δὲ Μέδοντα καὶ Ἴασον ἐξενάριξεν.,Homer,Iliad
ἤτοι ὃ μὲν νόθος υἱὸς Ὀϊλῆος θείοιο,Homer,Iliad
ἔσκε Μέδων Αἴαντος ἀδελφεός· αὐτὰρ ἔναιεν,Homer,Iliad
ἐν Φυλάκῃ γαίης ἄπο πατρίδος ἄνδρα κατακτὰς,Homer,Iliad
"γνωτὸν μητρυιῆς Ἐριώπιδος, ἣν ἔχʼ Ὀϊλεύς·",Homer,Iliad
"Ἴασος αὖτʼ ἀρχὸς μὲν Ἀθηναίων ἐτέτυκτο,",Homer,Iliad
υἱὸς δὲ Σφήλοιο καλέσκετο Βουκολίδαο.,Homer,Iliad
"Μηκιστῆ δʼ ἕλε Πουλυδάμας, Ἐχίον δὲ Πολίτης",Homer,Iliad
"πρώτῃ ἐν ὑσμίνῃ, Κλονίον δʼ ἕλε δῖος Ἀγήνωρ.",Homer,Iliad
Δηΐοχον δὲ Πάρις βάλε νείατον ὦμον ὄπισθε,Homer,Iliad
"φεύγοντʼ ἐν προμάχοισι, διὰ πρὸ δὲ χαλκὸν ἔλασσεν.",Homer,Iliad
"ὄφρʼ οἳ τοὺς ἐνάριζον ἀπʼ ἔντεα, τόφρα δʼ Ἀχαιοὶ",Homer,Iliad
τάφρῳ καὶ σκολόπεσσιν ἐνιπλήξαντες ὀρυκτῇ,Homer,Iliad
"ἔνθα καὶ ἔνθα φέβοντο, δύοντο δὲ τεῖχος ἀνάγκῃ.",Homer,Iliad
Ἕκτωρ δὲ Τρώεσσιν ἐκέκλετο μακρὸν ἀΰσας,Homer,Iliad
"νηυσὶν ἐπισσεύεσθαι, ἐᾶν δʼ ἔναρα βροτόεντα·",Homer,Iliad
"ὃν δʼ ἂν ἐγὼν ἀπάνευθε νεῶν ἑτέρωθι νοήσω,",Homer,Iliad
"αὐτοῦ οἱ θάνατον μητίσομαι, οὐδέ νυ τόν γε",Homer,Iliad
"γνωτοί τε γνωταί τε πυρὸς λελάχωσι θανόντα,",Homer,Iliad
ἀλλὰ κύνες ἐρύουσι πρὸ ἄστεος ἡμετέροιο.,Homer,Iliad
ὣς εἰπὼν μάστιγι κατωμαδὸν ἤλασεν ἵππους,Homer,Iliad
κεκλόμενος Τρώεσσι κατὰ στίχας· οἳ δὲ σὺν αὐτῷ,Homer,Iliad
πάντες ὁμοκλήσαντες ἔχον ἐρυσάρματας ἵππους,Homer,Iliad
ἠχῇ θεσπεσίῃ· προπάροιθε δὲ Φοῖβος Ἀπόλλων,Homer,Iliad
ῥεῖʼ ὄχθας καπέτοιο βαθείης ποσσὶν ἐρείπων,Homer,Iliad
"ἐς μέσσον κατέβαλλε, γεφύρωσεν δὲ κέλευθον",Homer,Iliad
"μακρὴν ἠδʼ εὐρεῖαν, ὅσον τʼ ἐπὶ δουρὸς ἐρωὴ",Homer,Iliad
"γίγνεται, ὁππότʼ ἀνὴρ σθένεος πειρώμενος ᾗσι.",Homer,Iliad
"τῇ ῥʼ οἵ γε προχέοντο φαλαγγηδόν, πρὸ δʼ Ἀπόλλων",Homer,Iliad
αἰγίδʼ ἔχων ἐρίτιμον· ἔρειπε δὲ τεῖχος Ἀχαιῶν,Homer,Iliad
"ῥεῖα μάλʼ, ὡς ὅτε τις ψάμαθον πάϊς ἄγχι θαλάσσης,",Homer,Iliad
ὅς τʼ ἐπεὶ οὖν ποιήσῃ ἀθύρματα νηπιέῃσιν,Homer,Iliad
ἂψ αὖτις συνέχευε ποσὶν καὶ χερσὶν ἀθύρων.,Homer,Iliad
ὥς ῥα σὺ ἤϊε Φοῖβε πολὺν κάματον καὶ ὀϊζὺν,Homer,Iliad
"σύγχεας Ἀργείων, αὐτοῖσι δὲ φύζαν ἐνῶρσας.",Homer,Iliad
"ὣς οἳ μὲν παρὰ νηυσὶν ἐρητύοντο μένοντες,",Homer,Iliad
ἀλλήλοισί τε κεκλόμενοι καὶ πᾶσι θεοῖσι,Homer,Iliad
χεῖρας ἀνίσχοντες μεγάλʼ εὐχετόωντο ἕκαστος·,Homer,Iliad
Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν,Homer,Iliad
εὔχετο χεῖρʼ ὀρέγων εἰς οὐρανὸν ἀστερόεντα·,Homer,Iliad
Ζεῦ πάτερ εἴ ποτέ τίς τοι ἐν Ἄργεΐ περ πολυπύρῳ,Homer,Iliad
ἢ βοὸς ἢ οἰὸς κατὰ πίονα μηρία καίων,Homer,Iliad
"εὔχετο νοστῆσαι, σὺ δʼ ὑπέσχεο καὶ κατένευσας,",Homer,Iliad
"τῶν μνῆσαι καὶ ἄμυνον Ὀλύμπιε νηλεὲς ἦμαρ,",Homer,Iliad
μηδʼ οὕτω Τρώεσσιν ἔα δάμνασθαι Ἀχαιούς.,Homer,Iliad
"ὣς ἔφατʼ εὐχόμενος, μέγα δʼ ἔκτυπε μητίετα Ζεύς,",Homer,Iliad
ἀράων ἀΐων Νηληϊάδαο γέροντος.,Homer,Iliad
"Τρῶες δʼ ὡς ἐπύθοντο Διὸς κτύπον αἰγιόχοιο,",Homer,Iliad
"μᾶλλον ἐπʼ Ἀργείοισι θόρον, μνήσαντο δὲ χάρμης.",Homer,Iliad
οἳ δʼ ὥς τε μέγα κῦμα θαλάσσης εὐρυπόροιο,Homer,Iliad
"νηὸς ὑπὲρ τοίχων καταβήσεται, ὁππότʼ ἐπείγῃ",Homer,Iliad
ἲς ἀνέμου· ἣ γάρ τε μάλιστά γε κύματʼ ὀφέλλει·,Homer,Iliad
"ὣς Τρῶες μεγάλῃ ἰαχῇ κατὰ τεῖχος ἔβαινον,",Homer,Iliad
ἵππους δʼ εἰσελάσαντες ἐπὶ πρύμνῃσι μάχοντο,Homer,Iliad
"ἔγχεσιν ἀμφιγύοις αὐτοσχεδόν, οἳ μὲν ἀφʼ ἵππων,",Homer,Iliad
οἳ δʼ ἀπὸ νηῶν ὕψι μελαινάων ἐπιβάντες,Homer,Iliad
"μακροῖσι ξυστοῖσι, τά ῥά σφʼ ἐπὶ νηυσὶν ἔκειτο",Homer,Iliad
"ναύμαχα κολλήεντα, κατὰ στόμα εἱμένα χαλκῷ.",Homer,Iliad
Πάτροκλος δʼ εἷος μὲν Ἀχαιοί τε Τρῶές τε,Homer,Iliad
"τείχεος ἀμφεμάχοντο θοάων ἔκτοθι νηῶν,",Homer,Iliad
τόφρʼ ὅ γʼ ἐνὶ κλισίῃ ἀγαπήνορος Εὐρυπύλοιο,Homer,Iliad
"ἧστό τε καὶ τὸν ἔτερπε λόγοις, ἐπὶ δʼ ἕλκεϊ λυγρῷ",Homer,Iliad
φάρμακʼ ἀκέσματʼ ἔπασσε μελαινάων ὀδυνάων.,Homer,Iliad
αὐτὰρ ἐπεὶ δὴ τεῖχος ἐπεσσυμένους ἐνόησε,Homer,Iliad
"Τρῶας, ἀτὰρ Δαναῶν γένετο ἰαχή τε φόβος τε,",Homer,Iliad
ᾤμωξέν τʼ ἄρʼ ἔπειτα καὶ ὣ πεπλήγετο μηρὼ,Homer,Iliad
"χερσὶ καταπρηνέσσʼ, ὀλοφυρόμενος δʼ ἔπος ηὔδα·",Homer,Iliad
Εὐρύπυλʼ οὐκ ἔτι τοι δύναμαι χατέοντί περʼ ἔμπης,Homer,Iliad
ἐνθάδε παρμενέμεν· δὴ γὰρ μέγα νεῖκος ὄρωρεν·,Homer,Iliad
"ἀλλὰ σὲ μὲν θεράπων ποτιτερπέτω, αὐτὰρ ἔγωγε",Homer,Iliad
"σπεύσομαι εἰς Ἀχιλῆα, ἵνʼ ὀτρύνω πολεμίζειν.",Homer,Iliad
τίς δʼ οἶδʼ εἴ κέν οἱ σὺν δαίμονι θυμὸν ὀρίνω,Homer,Iliad
παρειπών; ἀγαθὴ δὲ παραίφασίς ἐστιν ἑταίρου.,Homer,Iliad
τὸν μὲν ἄρʼ ὣς εἰπόντα πόδες φέρον· αὐτὰρ Ἀχαιοὶ,Homer,Iliad
"Τρῶας ἐπερχομένους μένον ἔμπεδον, οὐδʼ ἐδύναντο",Homer,Iliad
παυροτέρους περ ἐόντας ἀπώσασθαι παρὰ νηῶν·,Homer,Iliad
οὐδέ ποτε Τρῶες Δαναῶν ἐδύναντο φάλαγγας,Homer,Iliad
ῥηξάμενοι κλισίῃσι μιγήμεναι ἠδὲ νέεσσιν.,Homer,Iliad
ἀλλʼ ὥς τε στάθμη δόρυ νήϊον ἐξιθύνει,Homer,Iliad
"τέκτονος ἐν παλάμῃσι δαήμονος, ὅς ῥά τε πάσης",Homer,Iliad
"εὖ εἰδῇ σοφίης ὑποθημοσύνῃσιν Ἀθήνης,",Homer,Iliad
ὣς μὲν τῶν ἐπὶ ἶσα μάχη τέτατο πτόλεμός τε·,Homer,Iliad
"ἄλλοι δʼ ἀμφʼ ἄλλῃσι μάχην ἐμάχοντο νέεσσιν,",Homer,Iliad
Ἕκτωρ δʼ ἄντʼ Αἴαντος ἐείσατο κυδαλίμοιο.,Homer,Iliad
"τὼ δὲ μιῆς περὶ νηὸς ἔχον πόνον, οὐδὲ δύναντο",Homer,Iliad
οὔθʼ ὃ τὸν ἐξελάσαι καὶ ἐνιπρῆσαι πυρὶ νῆα,Homer,Iliad
"οὔθʼ ὃ τὸν ἂψ ὤσασθαι, ἐπεί ῥʼ ἐπέλασσέ γε δαίμων.",Homer,Iliad
ἔνθʼ υἷα Κλυτίοιο Καλήτορα φαίδιμος Αἴας,Homer,Iliad
πῦρ ἐς νῆα φέροντα κατὰ στῆθος βάλε δουρί.,Homer,Iliad
"δούπησεν δὲ πεσών, δαλὸς δέ οἱ ἔκπεσε χειρός.",Homer,Iliad
Ἕκτωρ δʼ ὡς ἐνόησεν ἀνεψιὸν ὀφθαλμοῖσιν,Homer,Iliad
"ἐν κονίῃσι πεσόντα νεὸς προπάροιθε μελαίνης,",Homer,Iliad
Τρωσί τε καὶ Λυκίοισιν ἐκέκλετο μακρὸν ἀΰσας·,Homer,Iliad
Τρῶες καὶ Λύκιοι καὶ Δάρδανοι ἀγχιμαχηταὶ,Homer,Iliad
"μὴ δή πω χάζεσθε μάχης ἐν στείνεϊ τῷδε,",Homer,Iliad
"ἀλλʼ υἷα Κλυτίοιο σαώσατε, μή μιν Ἀχαιοὶ",Homer,Iliad
τεύχεα συλήσωσι νεῶν ἐν ἀγῶνι πεσόντα.,Homer,Iliad
ὣς εἰπὼν Αἴαντος ἀκόντισε δουρὶ φαεινῷ.,Homer,Iliad
"τοῦ μὲν ἅμαρθʼ, ὃ δʼ ἔπειτα Λυκόφρονα Μάστορος υἱὸν",Homer,Iliad
"Αἴαντος θεράποντα Κυθήριον, ὅς ῥα παρʼ αὐτῷ",Homer,Iliad
"ναῖʼ, ἐπεὶ ἄνδρα κατέκτα Κυθήροισι ζαθέοισι,",Homer,Iliad
τόν ῥʼ ἔβαλεν κεφαλὴν ὑπὲρ οὔατος ὀξέϊ χαλκῷ,Homer,Iliad
ἑσταότʼ ἄγχʼ Αἴαντος· ὃ δʼ ὕπτιος ἐν κονίῃσι,Homer,Iliad
"νηὸς ἄπο πρυμνῆς χαμάδις πέσε, λύντο δὲ γυῖα.",Homer,Iliad
"Αἴας δʼ ἐρρίγησε, κασίγνητον δὲ προσηύδα·",Homer,Iliad
Τεῦκρε πέπον δὴ νῶϊν ἀπέκτατο πιστὸς ἑταῖρος,Homer,Iliad
